Transcript_Id	Length	Source	evalue	Symbol	Blast_Symbol	Blast_Description	Target_Species
dd_Smed_v6_7323_0_1	1822	PLDB	3.00E-69	XP_006719466.1	MSI1	musashi RNA binding protein 1	Homo sapiens
dd_Smed_v6_733_0_1	2201	PLDB	4.00E-162	NP_000886.1	LTA4H	leukotriene A4 hydrolase	Homo sapiens
dd_Smed_v6_7350_0_1	1095	PLDB	5.00E-21	NP_942590.1	NUP43 bA350J20.1 p42	nucleoporin 43kDa	Homo sapiens
dd_Smed_v6_7357_0_1	1966	PLDB	5.00E-96	NP_001072113.1	CDC16 ANAPC6 APC6 CUT9	cell division cycle 16	Homo sapiens
dd_Smed_v6_7361_0_1	2044	PLDB	5.00E-33	NP_001258791.1	PNLDC1	"PARN like, ribonuclease domain containing 1"	Homo sapiens
dd_Smed_v6_7362_0_1	607	PLDB	9.00E-75	NP_085055.2	B9D2 ICIS-1 MKS10 MKSR2	B9 protein domain 2	Homo sapiens
dd_Smed_v6_737_0_1	1577	PLDB	0	NP_055555.1	EIF4A3 DDX48 MUK34 NMP265 NUK34 RCPS eIF4AIII	eukaryotic translation initiation factor 4A3	Homo sapiens
dd_Smed_v6_7382_0_1	2183	PLDB	0	NP_000225.1	LIG1	"ligase I, DNA, ATP-dependent"	Homo sapiens
dd_Smed_v6_7383_0_1	636	PLDB	9.00E-44	NP_003508.1	HIST2H2AC H2A H2A-GL101 H2A/q H2AFQ	"histone cluster 2, H2ac"	Homo sapiens
dd_Smed_v6_74045_0_1	685	PLDB	4.00E-31	XP_006713358.1	SETMAR HsMar1 METNASE Mar1	SET domain and mariner transposase fusion gene	Homo sapiens
dd_Smed_v6_7408_0_1	2697	PLDB	2.00E-135	NP_002567.3	PAK1 PAKalpha	p21 (RAC1) activated kinase 1	Homo sapiens
dd_Smed_v6_7412_0_1	2465	PLDB	2.00E-69	NP_068749.3	RINT1 RINT-1	RAD50 interactor 1	Homo sapiens
dd_Smed_v6_7417_0_1	1680	PLDB	3.00E-117	NP_001245239.1	NOP2 NOL1 NOP120 NSUN1 p120	NOP2 nucleolar protein	Homo sapiens
dd_Smed_v6_7418_0_1	1848	PLDB	3.00E-91	NP_057439.2	DDX47 E4-DBP HQ0256 MSTP162 RRP3	DEAD-box helicase 47	Homo sapiens
dd_Smed_v6_741_0_1	370	PLDB	4.00E-35	NP_003085.1	SNRPE B-raf HYPT11 SME Sm-E	small nuclear ribonucleoprotein polypeptide E	Homo sapiens
dd_Smed_v6_7424_0_1	536	PLDB	3.00E-17	NP_006275.1	TAF10 TAF2A TAF2H TAFII30	TATA-box binding protein associated factor 10	Homo sapiens
dd_Smed_v6_7427_0_1	1443	PLDB	1.00E-44	NP_689506.2	TADA2B ADA2(beta) ADA2B	transcriptional adaptor 2B	Homo sapiens
dd_Smed_v6_7431_0_1	3025	PLDB	1.00E-54	NP_055828.2	KDM1A AOF2 BHC110 KDM1 LSD1	lysine (K)-specific demethylase 1A	Homo sapiens
dd_Smed_v6_7433_0_1	1684	PLDB	3.00E-84	NP_001035994.1	COASY DPCK NBIA6 NBP PPAT UKR1 pOV-2	Coenzyme A synthase	Homo sapiens
dd_Smed_v6_743_0_1	727	PLDB	8.00E-09	NP_057703.1	PLAC8 C15 DGIC onzin	placenta-specific 8	Homo sapiens
dd_Smed_v6_7440_0_1	1490	PLDB	2.00E-30	NP_060289.2	TRMT10C HNYA MRPP1 RG9MTD1	"tRNA methyltransferase 10C, mitochondrial RNase P subunit"	Homo sapiens
dd_Smed_v6_7441_0_1	1409	PLDB	8.00E-44	NP_631917.1	ALKBH3 ABH3 DEPC-1 DEPC1 PCA1	"alkB, alkylation repair homolog 3 (E. coli)"	Homo sapiens
dd_Smed_v6_7444_0_1	1557	PLDB	3.00E-25	NP_057356.1	TOB2 TOB4 TOBL TROB2	"transducer of ERBB2, 2"	Homo sapiens
dd_Smed_v6_7448_0_1	1531	PLDB	2.00E-12	NP_055689.1	MFN2 CMT2A CMT2A2 CPRP1 HSG MARF	mitofusin 2	Homo sapiens
dd_Smed_v6_7456_0_1	712	PLDB	2.00E-06	NP_009165.1	DCTN3 DCTN-22 DCTN22	dynactin subunit 3	Homo sapiens
dd_Smed_v6_7465_0_1	2303	PLDB	1.00E-31	NP_001005335.1	HNRNPL HNRPL hnRNP-L	heterogeneous nuclear ribonucleoprotein L	Homo sapiens
dd_Smed_v6_7469_0_1	2618	PLDB	1.00E-109	NP_006650.1	TUBGCP2 GCP-2 GCP2 Grip103 SPBC97 Spc97p h103p hGCP2 hSpc97	tubulin gamma complex associated protein 2	Homo sapiens
dd_Smed_v6_7472_0_1	2154	PLDB	3.00E-103	NP_955468.1	SPAST ADPSP FSP2 SPG4	spastin	Homo sapiens
dd_Smed_v6_74787_0_1	281	PLDB	5.00E-45	NP_001393.1	EEF1A1 CCS-3 CCS3 EE1A1 EEF-1 EEF1A EF-Tu EF1A GRAF-1EF HNGC:16303 LENG7 PTI1 eEF1A-1	eukaryotic translation elongation factor 1 alpha 1	Homo sapiens
dd_Smed_v6_7479_0_1	600	PLDB	1.00E-19	NP_001929.1	DR1 NC2 NC2-BETA	"down-regulator of transcription 1, TBP-binding (negative cofactor 2)"	Homo sapiens
dd_Smed_v6_7488_0_1	1300	PLDB	1.00E-62	NP_005993.1	UCHL3 UCH-L3	ubiquitin C-terminal hydrolase L3	Homo sapiens
dd_Smed_v6_7495_0_1	2462	PLDB	1.00E-63	NP_001129521.2	LMLN GP63 INV IX14 MSP	leishmanolysin like peptidase	Homo sapiens
dd_Smed_v6_7496_0_1	1173	PLDB	6.00E-53	XP_006718130.1	FANK1	fibronectin type III and ankyrin repeat domains 1	Homo sapiens
dd_Smed_v6_7497_0_1	2343	PLDB	6.00E-56	XP_005252669.1	MLLT10 AF10	"myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila). translocated to, 10"	Homo sapiens
dd_Smed_v6_7511_0_1	3340	PLDB	2.00E-155	NP_036347.1	MGEA5 MEA5 NCOAT OGA	meningioma expressed antigen 5 (hyaluronidase)	Homo sapiens
dd_Smed_v6_7513_0_1	472	PLDB	4.00E-25	NP_612638.3	HINT3 HINT4	histidine triad nucleotide binding protein 3	Homo sapiens
dd_Smed_v6_751_0_1	1503	PLDB	0	NP_002699.1	PPP1CA PP-1A PP1A PP1alpha PPP1A	protein phosphatase 1 catalytic subunit alpha	Homo sapiens
dd_Smed_v6_7533_0_1	905	PLDB	4.00E-51	NP_056477.1	IFT172 NPHP17 SLB SRTD10 osm-1 wim	intraflagellar transport 172	Homo sapiens
dd_Smed_v6_7535_0_1	2100	PLDB	2.00E-33	XP_005272374.1	HSF1 HSTF1	heat shock transcription factor 1	Homo sapiens
dd_Smed_v6_7551_0_1	2934	PLDB	5.00E-34	NP_003813.1	NR5A2 B1F B1F2 CPF FTF FTZ-F1 FTZ-F1beta LRH-1 LRH1 hB1F-2	nuclear receptor subfamily 5 group A member 2	Homo sapiens
dd_Smed_v6_7556_0_1	3063	PLDB	1.00E-62	XP_006722284.1	CDC27 ANAPC3 APC3 CDC27Hs D0S1430E D17S978E H-NUC HNUC NUC2	cell division cycle 27	Homo sapiens
dd_Smed_v6_7557_0_1	1461	PLDB	9.00E-94	NP_001002019.1	PUS1 MLASA1	pseudouridylate synthase 1	Homo sapiens
dd_Smed_v6_7558_0_1	1177	PLDB	6.00E-36	NP_008957.1	DUSP14 MKP-L MKP6	dual specificity phosphatase 14	Homo sapiens
dd_Smed_v6_7560_0_1	2336	PLDB	0	XP_006714339.1	SMARCAD1 ADERM ETL1 HEL1	"SWI/SNF-related, matrix-associated actin-dependent regulator of chromatin, subfamily a, containing DEAD/H box 1"	Homo sapiens
dd_Smed_v6_7561_0_1	1319	PLDB	2.00E-63	NP_000104.1	TOR1A DQ2 DYT1	torsin family 1 member A	Homo sapiens
dd_Smed_v6_75677_0_1	800	PLDB	5.00E-33	NP_009098.3	ZMYM6 Buster2 MYM ZBED7 ZNF198L4 ZNF258	zinc finger MYM-type containing 6	Homo sapiens
dd_Smed_v6_7568_0_1	420	PLDB	4.00E-16	NP_003084.1	SNRPC U1C Yhc1	small nuclear ribonucleoprotein polypeptide C	Homo sapiens
dd_Smed_v6_756_0_1	10094	PLDB	3.00E-68	NP_004755.2	PIWIL1 CT80.1 HIWI MIWI PIWI	piwi like RNA-mediated gene silencing 1	Homo sapiens
dd_Smed_v6_7571_0_1	1259	PLDB	1.00E-44	NP_660278.3	FANK1	fibronectin type III and ankyrin repeat domains 1	Homo sapiens
dd_Smed_v6_757_0_1	2022	PLDB	6.00E-40	NP_001003810.1	HNRNPD AUF1 AUF1A HNRPD P37 hnRNPD0	heterogeneous nuclear ribonucleoprotein D	Homo sapiens
dd_Smed_v6_7583_0_1	1538	PLDB	2.00E-43	NP_001032242.1	FOXK1 FOXK1L	forkhead box K1	Homo sapiens
dd_Smed_v6_7594_0_1	3432	PLDB	2.00E-101	NP_036286.2	AGO2 EIF2C2 Q10	"argonaute 2, RISC catalytic component"	Homo sapiens
dd_Smed_v6_7595_0_1	1313	PLDB	1.00E-86	NP_057654.2	ERGIC2 Erv41 PTX1 cd002	ERGIC and golgi 2	Homo sapiens
dd_Smed_v6_7597_0_1	1386	PLDB	6.00E-69	XP_005267973.2	TRMT5 KIAA1393 TRM5	tRNA methyltransferase 5	Homo sapiens
dd_Smed_v6_7602_0_1	1673	PLDB	4.00E-165	NP_005737.1	NAMPT 1110035O14Rik PBEF PBEF1 VF VISFATIN	nicotinamide phosphoribosyltransferase	Homo sapiens
dd_Smed_v6_7604_0_1	2508	PLDB	1.00E-42	NP_001138430.1	CRACR2A EFCAB4B	calcium release activated channel regulator 2A	Homo sapiens
dd_Smed_v6_7606_0_1	2595	PLDB	2.00E-41	NP_078911.3	NAA35 EGAP MAK10 MAK10P bA379P1.1	"N(alpha)-acetyltransferase 35, NatC auxiliary subunit"	Homo sapiens
dd_Smed_v6_7612_0_1	1290	PLDB	2.00E-146	NP_005601.1	RBBP4 NURF55 RBAP48 lin-53	retinoblastoma binding protein 4	Homo sapiens
dd_Smed_v6_7620_0_1	2072	PLDB	4.00E-174	NP_056157.1	PPWD1	peptidylprolyl isomerase domain and WD repeat containing 1	Homo sapiens
dd_Smed_v6_7621_0_1	1101	PLDB	4.00E-56	NP_055316.2	UBE2S E2-EPF E2EPF EPF5	ubiquitin conjugating enzyme E2 S	Homo sapiens
dd_Smed_v6_7626_0_1	543	PLDB	7.00E-15	NP_061828.1	UBB	ubiquitin B	Homo sapiens
dd_Smed_v6_7629_0_1	2183	PLDB	1.00E-81	XP_006722549.1	DYM DMC SMC	dymeclin	Homo sapiens
dd_Smed_v6_7630_0_1	1541	PLDB	6.00E-96	NP_001128582.1	DNAJA3 HCA57 TID1 hTID-1	"DnaJ (Hsp40) homolog, subfamily A, member 3"	Homo sapiens
dd_Smed_v6_7631_0_1	2894	PLDB	7.00E-24	NP_073622.2	EFCAB6 DJBP HSCBCIP1 dJ185D5.1	EF-hand calcium binding domain 6	Homo sapiens
dd_Smed_v6_7638_0_1	15054	PLDB	0	NP_005236.2	FAT1 CDHF7 CDHR8 FAT ME5 hFat1	FAT atypical cadherin 1	Homo sapiens
dd_Smed_v6_7639_0_1	923	PLDB	2.00E-56	NP_003554.1	SPOP BTBD32 TEF2	speckle type BTB/POZ protein	Homo sapiens
dd_Smed_v6_7648_0_1	2572	PLDB	7.00E-35	NP_060634.2	ASUN C12orf11 GCT1 Mat89Bb NET48 SPATA30	"asunder, spermatogenesis regulator"	Homo sapiens
dd_Smed_v6_764_0_1	1931	PLDB	8.00E-165	NP_036473.2	GTPBP4 CRFG NGB NOG1	GTP binding protein 4	Homo sapiens
dd_Smed_v6_7654_0_1	5588	PLDB	7.00E-48	NP_001239085.1	GEMIN5 GEMIN-5	gem nuclear organelle associated protein 5	Homo sapiens
dd_Smed_v6_7658_0_1	11309	PLDB	2.00E-87	XP_005251019.1	UBR5 DD5 EDD EDD1 HYD	ubiquitin protein ligase E3 component n-recognin 5	Homo sapiens
dd_Smed_v6_7669_0_1	1633	PLDB	2.00E-45	NP_003644.2	COPS3 CSN3 SGN3	COP9 signalosome subunit 3	Homo sapiens
dd_Smed_v6_7677_0_1	1355	PLDB	8.00E-43	NP_001253974.1	PSME3 HEL-S-283 Ki PA28-gamma PA28G PA28gamma REG-GAMMA	proteasome activator subunit 3	Homo sapiens
dd_Smed_v6_7682_0_1	2860	PLDB	0	NP_004517.2	MCM2 BM28 CCNL1 CDCL1 D3S3194 MITOTIN cdc19	minichromosome maintenance complex component 2	Homo sapiens
dd_Smed_v6_7685_0_1	2448	PLDB	9.00E-32	NP_067062.1	RBM25 NET52 RED120 RNPC7 S164 Snu71 fSAP94	RNA binding motif protein 25	Homo sapiens
dd_Smed_v6_7687_0_1	1563	PLDB	1.00E-25	NP_699189.2	ZNF791	zinc finger protein 791	Homo sapiens
dd_Smed_v6_7689_0_1	1828	PLDB	7.00E-66	NP_001135.3	AMFR GP78 RNF45	autocrine motility factor receptor	Homo sapiens
dd_Smed_v6_7696_0_1	3559	PLDB	0	NP_056357.1	UPF2 HUPF2 RENT2 smg-3	UPF2 regulator of nonsense transcripts homolog (yeast)	Homo sapiens
dd_Smed_v6_7697_0_1	1674	PLDB	3.00E-52	NP_057280.2	RBM19	RNA binding motif protein 19	Homo sapiens
dd_Smed_v6_7698_0_1	1978	PLDB	2.00E-68	NP_060855.2	LSG1	large 60S subunit nuclear export GTPase 1	Homo sapiens
dd_Smed_v6_7701_0_1	5919	PLDB	2.00E-154	NP_001104489.1	NAV2 HELAD1 POMFIL2 RAINB1 STEERIN2 UNC53H2	neuron navigator 2	Homo sapiens
dd_Smed_v6_77043_0_1	467	PLDB	2.00E-05	XP_006713355.1	SETMAR HsMar1 METNASE Mar1	SET domain and mariner transposase fusion gene	Homo sapiens
dd_Smed_v6_7709_0_1	4302	PLDB	3.00E-33	XP_006721668.1	NCOR1 N-CoR N-CoR1 PPP1R109 TRAC1 hN-CoR	nuclear receptor corepressor 1	Homo sapiens
dd_Smed_v6_7721_0_1	944	PLDB	2.00E-45	NP_057246.2	ING4 my036 p29ING4	inhibitor of growth family member 4	Homo sapiens
dd_Smed_v6_7722_0_1	1488	PLDB	7.00E-123	NP_006081.1	CEPT1	choline/ethanolamine phosphotransferase 1	Homo sapiens
dd_Smed_v6_7723_0_1	3412	PLDB	0	NP_001119527.1	CASK CAGH39 CAMGUK CMG FGS4 LIN2 MICPCH MRXSNA TNRC8	calcium/calmodulin-dependent serine protein kinase (MAGUK family)	Homo sapiens
dd_Smed_v6_7724_0_1	2057	PLDB	2.00E-145	XP_006715998.1	HIPK2 PRO0593	homeodomain interacting protein kinase 2	Homo sapiens
dd_Smed_v6_7727_0_1	1497	PLDB	8.00E-99	NP_001883.4	CSNK1A1 CK1 CK1a CKIa HEL-S-77p HLCDGP1 PRO2975	casein kinase 1 alpha 1	Homo sapiens
dd_Smed_v6_773_0_1	1727	PLDB	0	NP_006421.2	CCT4 CCT-DELTA Cctd SRB	chaperonin containing TCP1 subunit 4	Homo sapiens
dd_Smed_v6_7740_0_1	692	PLDB	9.00E-38	NP_005116.1	CCS	copper chaperone for superoxide dismutase	Homo sapiens
dd_Smed_v6_7743_0_1	1811	PLDB	8.00E-74	NP_061973.1	DMAP1 DNMAP1 DNMTAP1 EAF2 MEAF2 SWC4	DNA methyltransferase 1 associated protein 1	Homo sapiens
dd_Smed_v6_77446_0_1	274	PLDB	1.00E-32	NP_001280142.1	TUBB CDCBM6 M40 OK/SW-cl.56 TUBB1 TUBB5	"tubulin, beta class I"	Homo sapiens
dd_Smed_v6_7758_0_1	3087	PLDB	6.00E-150	NP_002171.2	IGHMBP2 CATF1 HCSA HMN6 SMARD1 SMUBP2 ZFAND7	immunoglobulin mu binding protein 2	Homo sapiens
dd_Smed_v6_77595_0_2	442	PLDB	2.00E-13	NP_001096138.1	PSMA4 HC9 HsT17706 PSC9	proteasome subunit alpha 4	Homo sapiens
dd_Smed_v6_7760_0_1	2565	PLDB	3.00E-80	NP_722560.1	PTK2 FADK FAK FAK1 FRNK PPP1R71 p125FAK pp125FAK	protein tyrosine kinase 2	Homo sapiens
dd_Smed_v6_7765_0_1	2905	PLDB	5.00E-142	NP_714915.3	TMEM67 JBTS6 MECKELIN MKS3 NPHP11 TNEM67	transmembrane protein 67	Homo sapiens
dd_Smed_v6_77832_0_1	329	PLDB	4.00E-16	NP_002061.1	GNAI2 GIP GNAI2B H_LUCA15.1 H_LUCA16.1	G protein subunit alpha i2	Homo sapiens
dd_Smed_v6_7788_0_1	628	PLDB	3.00E-09	NP_057053.1	MRPS17 HSPC011 MRP-S17 RPMS17 S17mt	mitochondrial ribosomal protein S17	Homo sapiens
dd_Smed_v6_7792_0_1	3779	PLDB	0	NP_001338.2	DGKQ DAGK DAGK4 DAGK7	"diacylglycerol kinase, theta 110kDa"	Homo sapiens
dd_Smed_v6_7794_0_1	9162	PLDB	2.00E-59	NP_056161.2	ZFYVE26 FYVE-CENT SPG15	"zinc finger, FYVE domain containing 26"	Homo sapiens
dd_Smed_v6_7798_0_1	2263	PLDB	1.00E-175	NP_201570.1	CDC14A cdc14 hCDC14	cell division cycle 14A	Homo sapiens
dd_Smed_v6_7806_0_1	908	PLDB	4.00E-78	NP_054763.2	UNC50 GMH1 UNCL URP	unc-50 homolog (C. elegans)	Homo sapiens
dd_Smed_v6_7817_0_1	884	PLDB	2.00E-70	NP_006348.1	UBE2E3 UBCH9 UbcM2	ubiquitin conjugating enzyme E2 E3	Homo sapiens
dd_Smed_v6_7822_0_1	4383	PLDB	0	NP_055506.1	AQR IBP160 fSAP164	aquarius intron-binding spliceosomal factor	Homo sapiens
dd_Smed_v6_7824_0_1	1395	PLDB	1.00E-42	NP_001017371.3	SP3 SPR2	Sp3 transcription factor	Homo sapiens
dd_Smed_v6_7837_0_1	1846	PLDB	6.00E-31	NP_004692.1	CCNB2 HsT17299	cyclin B2	Homo sapiens
dd_Smed_v6_7845_0_1	3331	PLDB	9.00E-32	NP_001241662.1	SPECC1L CYTSA OBLFC1	sperm antigen with calponin homology and coiled-coil domains 1-like	Homo sapiens
dd_Smed_v6_7853_0_1	457	PLDB	7.00E-08	NP_001157950.1	C5orf63 YDR286C	chromosome 5 open reading frame 63	Homo sapiens
dd_Smed_v6_78583_0_1	473	PLDB	3.00E-49	NP_000928.1	POLR2A POLR2 POLRA RPB1 RPBh1 RPO2 RPOL2 RpIILS hRPB220 hsRPB1	polymerase (RNA) II subunit A	Homo sapiens
dd_Smed_v6_7858_0_1	2135	PLDB	0	NP_742112.1	CAMK2D CAMKD	calcium/calmodulin-dependent protein kinase II delta	Homo sapiens
dd_Smed_v6_785_0_1	1539	PLDB	3.00E-140	NP_001121167.1	CTSA GLB2 GSL NGBE PPCA PPGB	cathepsin A	Homo sapiens
dd_Smed_v6_7867_0_1	1042	PLDB	1.00E-05	NP_004260.2	MED27 CRAP34 CRSP34 CRSP8 TRAP37	mediator complex subunit 27	Homo sapiens
dd_Smed_v6_7869_0_1	10100	PLDB	0	XP_006721989.1	NF1 NFNS VRNF WSS	neurofibromin 1	Homo sapiens
dd_Smed_v6_786_0_1	1479	PLDB	8.00E-89	NP_000261.2	PNP NP PRO1837 PUNP	purine nucleoside phosphorylase	Homo sapiens
dd_Smed_v6_7870_0_1	1468	PLDB	7.00E-75	NP_001278405.1	DDX52 HUSSY19 ROK1	DEAD-box helicase 52	Homo sapiens
dd_Smed_v6_7873_0_1	1596	PLDB	2.00E-90	XP_005256404.1	HEXDC	hexosaminidase D	Homo sapiens
dd_Smed_v6_7877_0_1	3006	PLDB	3.00E-73	NP_004489.1	ONECUT1 HNF-6 HNF6 HNF6A	one cut homeobox 1	Homo sapiens
dd_Smed_v6_7879_0_1	855	PLDB	2.00E-09	NP_689485.1	CHMP7	charged multivesicular body protein 7	Homo sapiens
dd_Smed_v6_78856_0_1	203	PLDB	9.00E-11	NP_002096.1	H2AFX H2A.X H2A/X H2AX	H2A histone family member X	Homo sapiens
dd_Smed_v6_78973_0_1	607	PLDB	4.00E-64	XP_006715292.1	TTBK1 BDTK	tau tubulin kinase 1	Homo sapiens
dd_Smed_v6_7897_0_1	2760	PLDB	2.00E-53	NP_075593.1	FGFR1 BFGFR CD331 CEK FGFBR FGFR-1 FLG FLT-2 FLT2 HBGFR HH2 HRTFDS KAL2 N-SAM OGD bFGF-R-1	fibroblast growth factor receptor 1	Homo sapiens
dd_Smed_v6_78_0_1	1256	PLDB	1.00E-178	NP_002037.2	GAPDH G3PD GAPD HEL-S-162eP	glyceraldehyde-3-phosphate dehydrogenase	Homo sapiens
dd_Smed_v6_7912_0_1	1020	PLDB	5.00E-33	NP_001123509.1	ELMOD1	ELMO domain containing 1	Homo sapiens
dd_Smed_v6_7926_0_1	2248	PLDB	5.00E-46	NP_001269242.1	EXOC7 2-5-3p EX070 EXO70 EXOC1 Exo70p YJL085W	exocyst complex component 7	Homo sapiens
dd_Smed_v6_79286_0_1	334	PLDB	6.00E-64	NP_001010.2	RPS15A S15a	ribosomal protein S15a	Homo sapiens
dd_Smed_v6_7937_0_1	2445	PLDB	8.00E-64	NP_037498.1	ANAPC2 APC2	anaphase promoting complex subunit 2	Homo sapiens
dd_Smed_v6_7937_0_2	2401	PLDB	5.00E-74	NP_037498.1	ANAPC2 APC2	anaphase promoting complex subunit 2	Homo sapiens
dd_Smed_v6_7940_0_1	2059	PLDB	1.00E-155	NP_004932.1	DHX8 DDX8 HRH1 PRP22 PRPF22	DEAH-box helicase 8	Homo sapiens
dd_Smed_v6_7948_0_1	2070	PLDB	1.00E-84	XP_005245429.1	POGK BASS2 KRBOX2	pogo transposable element with KRAB domain	Homo sapiens
dd_Smed_v6_794_0_1	1654	PLDB	0	NP_004631.1	DDX39B BAT1 D6S81E UAP56	DEAD-box helicase 39B	Homo sapiens
dd_Smed_v6_7952_0_1	3850	PLDB	8.00E-160	XP_005265053.1	ANKRD28 PITK PPP1R65	ankyrin repeat domain 28	Homo sapiens
dd_Smed_v6_7954_0_1	706	PLDB	7.00E-10	NP_003737.1	DYNLL1 DLC1 DLC8 DNCL1 DNCLC1 LC8 LC8a PIN hdlc1	dynein light chain LC8-type 1	Homo sapiens
dd_Smed_v6_79552_0_1	665	PLDB	3.00E-37	NP_001003795.1	GTF2IRD2B	GTF2I repeat domain containing 2B	Homo sapiens
dd_Smed_v6_79562_0_1	438	PLDB	5.00E-12	XP_006713360.1	SETMAR HsMar1 METNASE Mar1	SET domain and mariner transposase fusion gene	Homo sapiens
dd_Smed_v6_7971_0_1	477	PLDB	5.00E-54	NP_002785.1	PSMB2 HC7-I	proteasome subunit beta 2	Homo sapiens
dd_Smed_v6_79729_0_1	310	PLDB	5.00E-45	XP_005248020.1	GRK4 GPRK2L GPRK4 GRK4a IT11	G protein-coupled receptor kinase 4	Homo sapiens
dd_Smed_v6_7975_0_1	3642	PLDB	2.00E-78	NP_071741.2	NCAPG CAPG CHCG NY-MEL-3 YCG1	non-SMC condensin I complex subunit G	Homo sapiens
dd_Smed_v6_7978_0_1	2978	PLDB	8.00E-86	NP_006775.1	WDR3 DIP2 UTP12	WD repeat domain 3	Homo sapiens
dd_Smed_v6_7983_0_1	1370	PLDB	2.00E-06	NP_115553.2	PHAX RNUXA	phosphorylated adaptor for RNA export	Homo sapiens
dd_Smed_v6_7984_0_1	987	PLDB	3.00E-60	XP_005265586.1	LIMD1	LIM domains containing 1	Homo sapiens
dd_Smed_v6_7986_0_1	1654	PLDB	2.00E-129	NP_006312.1	ARIH2 ARI2 TRIAD1	ariadne RBR E3 ubiquitin protein ligase 2	Homo sapiens
dd_Smed_v6_799_0_1	1890	PLDB	2.00E-86	NP_001347.3	DDX3X DBX DDX14 DDX3 HLP2	"DEAD (Asp-Glu-Ala-Asp) box helicase 3, X-linked"	Homo sapiens
dd_Smed_v6_8002_0_1	2589	PLDB	1.00E-107	NP_075047.1	LPIN3 LIPN3L SMP2 dJ450M14.2 dJ450M14.3 dJ620E11.2	lipin 3	Homo sapiens
dd_Smed_v6_8003_0_1	3290	PLDB	0	NP_004704.2	NEMF NY-CO-1 SDCCAG1	nuclear export mediator factor	Homo sapiens
dd_Smed_v6_8010_0_1	2595	PLDB	0	NP_005391.1	PRKCE PKCE nPKC-epsilon	protein kinase C epsilon	Homo sapiens
dd_Smed_v6_8012_0_1	1299	PLDB	2.00E-39	NP_683695.1	SDR9C7 RDHS SDR-O SDRO	"short chain dehydrogenase/reductase family 9C, member 7"	Homo sapiens
dd_Smed_v6_80183_0_1	853	PLDB	3.00E-31	NP_055840.2	MYT1L NZF1 ZC2HC4B	myelin transcription factor 1-like	Homo sapiens
dd_Smed_v6_8022_0_1	1766	PLDB	7.00E-74	NP_001165600.1	HCK JTK9 p59Hck p61Hck	"HCK proto-oncogene, Src family tyrosine kinase"	Homo sapiens
dd_Smed_v6_8033_0_1	2430	PLDB	5.00E-81	NP_115758.3	COG8 CDG2H DOR1	component of oligomeric golgi complex 8	Homo sapiens
dd_Smed_v6_8045_0_1	1389	PLDB	9.00E-40	NP_004695.1	RRP9 RNU3IP2 U3-55K	"ribosomal RNA processing 9, small subunit (SSU) processome component, homolog (yeast)"	Homo sapiens
dd_Smed_v6_8046_0_1	1748	PLDB	4.00E-32	NP_004611.1	TRAF6 MGC:3310 RNF85	TNF receptor associated factor 6	Homo sapiens
dd_Smed_v6_804_0_1	2830	PLDB	1.00E-117	NP_003741.1	EIF3A EIF3 EIF3S10 P167 TIF32 eIF3-p170 eIF3-theta p180 p185	eukaryotic translation initiation factor 3 subunit A	Homo sapiens
dd_Smed_v6_8056_0_1	929	PLDB	8.00E-119	NP_037374.1	CFAP20 C16orf80 EVORF GTL3 fSAP23	cilia and flagella associated protein 20	Homo sapiens
dd_Smed_v6_80588_0_1	447	PLDB	6.00E-54	NP_001009.1	RPS15 RIG S15	ribosomal protein S15	Homo sapiens
dd_Smed_v6_80598_0_1	250	PLDB	2.00E-09	XP_005255476.1	PPP4C PP4 PP4C PPH3 PPP4 PPX	"protein phosphatase 4, catalytic subunit"	Homo sapiens
dd_Smed_v6_805_0_1	1432	PLDB	2.00E-112	NP_005138.3	DNAJA3 HCA57 TID1 hTID-1	DnaJ heat shock protein family (Hsp40) member A3	Homo sapiens
dd_Smed_v6_80647_0_1	202	PLDB	9.00E-18	XP_005257280.1	TUBG2	tubulin gamma 2	Homo sapiens
dd_Smed_v6_8066_0_1	2360	PLDB	7.00E-38	NP_085143.1	DUSP16 MKP-7 MKP7	dual specificity phosphatase 16	Homo sapiens
dd_Smed_v6_8076_0_1	3211	PLDB	0	NP_002590.1	PDE2A CGS-PDE PDE2A1 PED2A4 cGSPDE	phosphodiesterase 2A	Homo sapiens
dd_Smed_v6_80803_0_1	366	PLDB	5.00E-12	NP_075567.2	UBE2Z USE1	ubiquitin-conjugating enzyme E2Z	Homo sapiens
dd_Smed_v6_8080_0_1	2468	PLDB	4.00E-154	XP_006719941.1	COG3 SEC34	component of oligomeric golgi complex 3	Homo sapiens
dd_Smed_v6_8083_0_1	1215	PLDB	6.00E-53	NP_071409.3	LHPP HDHD2B	phospholysine phosphohistidine inorganic pyrophosphate phosphatase	Homo sapiens
dd_Smed_v6_8085_0_1	2462	PLDB	5.00E-114	NP_001074012.1	CACTIN C19orf29 NY-REN-24 fSAPc	"cactin, spliceosome C complex subunit"	Homo sapiens
dd_Smed_v6_8086_0_1	2732	PLDB	0	NP_006301.3	NPEPPS AAP-S MP100 PSA	aminopeptidase puromycin sensitive	Homo sapiens
dd_Smed_v6_8088_0_1	4149	PLDB	6.00E-45	XP_006719335.1	ARID2 BAF200 p200	AT-rich interaction domain 2	Homo sapiens
