Transcript_Id	Length	Source	evalue	Symbol	Blast_Symbol	Blast_Description	Target_Species
dd_Smed_v6_6647_0_11	1577	PLDB	1.00E-44	XP_005264007.1	LIMS1 PINCH PINCH-1 PINCH1	LIM zinc finger domain containing 1	Homo sapiens
dd_Smed_v6_6647_0_12	1533	PLDB	2.00E-51	XP_006712587.1	LIMS1 PINCH PINCH-1 PINCH1	LIM and senescent cell antigen-like domains 1	Homo sapiens
dd_Smed_v6_6647_0_2	4006	PLDB	1.00E-66	XP_005264005.1	LIMS1 PINCH PINCH-1 PINCH1	LIM and senescent cell antigen-like domains 1	Homo sapiens
dd_Smed_v6_6647_0_3	4002	PLDB	1.00E-60	XP_005264005.1	LIMS1 PINCH PINCH-1 PINCH1	LIM and senescent cell antigen-like domains 1	Homo sapiens
dd_Smed_v6_6647_0_4	3958	PLDB	5.00E-70	XP_005264005.1	LIMS1 PINCH PINCH-1 PINCH1	LIM and senescent cell antigen-like domains 1	Homo sapiens
dd_Smed_v6_6647_0_5	3914	PLDB	6.00E-58	XP_005264005.1	LIMS1 PINCH PINCH-1 PINCH1	LIM and senescent cell antigen-like domains 1	Homo sapiens
dd_Smed_v6_6647_0_6	3870	PLDB	8.00E-67	XP_005264005.1	LIMS1 PINCH PINCH-1 PINCH1	LIM and senescent cell antigen-like domains 1	Homo sapiens
dd_Smed_v6_6647_0_7	3866	PLDB	1.00E-60	XP_005264005.1	LIMS1 PINCH PINCH-1 PINCH1	LIM and senescent cell antigen-like domains 1	Homo sapiens
dd_Smed_v6_6647_0_8	3822	PLDB	4.00E-70	XP_005264005.1	LIMS1 PINCH PINCH-1 PINCH1	LIM and senescent cell antigen-like domains 1	Homo sapiens
dd_Smed_v6_6647_0_9	1625	PLDB	3.00E-41	XP_005264006.1	LIMS1 PINCH PINCH-1 PINCH1	LIM zinc finger domain containing 1	Homo sapiens
dd_Smed_v6_6670_0_1	2753	PLDB	6.00E-120	NP_004705.1	DYRK1B AOMS3 MIRK	dual specificity tyrosine phosphorylation regulated kinase 1B	Homo sapiens
dd_Smed_v6_6699_0_1	1236	PLDB	2.00E-93	NP_036394.1	HS2ST1 dJ604K5.2	heparan sulfate 2-O-sulfotransferase 1	Homo sapiens
dd_Smed_v6_6713_0_1	615	PLDB	7.00E-24	NP_006510.1	DYNLT1 CW-1 TCTEL1 tctex-1	dynein light chain Tctex-type 1	Homo sapiens
dd_Smed_v6_6730_0_1	1900	PLDB	8.00E-136	NP_005630.1	SYT1 P65 SVP65 SYT	synaptotagmin 1	Homo sapiens
dd_Smed_v6_67927_0_1	452	PLDB	4.00E-22	NP_065130.1	CAMK1D CKLiK CaM-K1 CaMKID	calcium/calmodulin dependent protein kinase ID	Homo sapiens
dd_Smed_v6_6889_0_1	2077	PLDB	1.00E-37	XP_005254973.1	MEF2A ADCAD1 RSRFC4 RSRFC9 mef2	myocyte enhancer factor 2A	Homo sapiens
dd_Smed_v6_6915_0_1	10418	PLDB	7.00E-61	XP_006710657.1	HSPG2 HSPG PLC PRCAN SJA SJS SJS1	heparan sulfate proteoglycan 2	Homo sapiens
dd_Smed_v6_6920_0_1	1640	PLDB	1.00E-106	NP_005630.1	SYT1 P65 SVP65 SYT	synaptotagmin 1	Homo sapiens
dd_Smed_v6_6924_0_1	1848	PLDB	5.00E-102	NP_001096.1	ACVR1 ACTRI ACVR1A ACVRLK2 ALK2 FOP SKR1 TSRI	activin A receptor type 1	Homo sapiens
dd_Smed_v6_6929_0_1	1680	PLDB	2.00E-17	NP_000205.1	JAG1 AGS AHD AWS CD339 HJ1 JAGL1	jagged 1	Homo sapiens
dd_Smed_v6_695_0_1	1528	PLDB	0	NP_001518.3	HDAC2 HD2 RPD3 YAF1	histone deacetylase 2	Homo sapiens
dd_Smed_v6_698_0_1	1021	PLDB	4.00E-108	NP_426359.1	CDC42 CDC42Hs G25K	cell division cycle 42	Homo sapiens
dd_Smed_v6_6997_0_1	4424	PLDB	5.00E-120	NP_001193768.1	PTPRZ1 HPTPZ HPTPzeta PTP-ZETA PTP18 PTPRZ PTPZ R-PTP-zeta-2 RPTPB RPTPbeta phosphacan	"protein tyrosine phosphatase, receptor type Z1"	Homo sapiens
dd_Smed_v6_6999_0_1	4649	PLDB	3.00E-49	NP_690620.1	PTK7 CCK-4 CCK4	protein tyrosine kinase 7 (inactive)	Homo sapiens
dd_Smed_v6_6999_0_2	4483	PLDB	2.00E-49	NP_690620.1	PTK7 CCK-4 CCK4	protein tyrosine kinase 7 (inactive)	Homo sapiens
dd_Smed_v6_7012_0_1	4746	PLDB	3.00E-71	XP_005246432.1	ERBB4 ALS19 HER4 p180erbB4	v-erb-b2 avian erythroblastic leukemia viral oncogene homolog 4	Homo sapiens
dd_Smed_v6_7053_0_1	1552	PLDB	1.00E-57	NP_068375.3	VPS11 END1 PEP5 RNF108 hVPS11	vacuolar protein sorting 11 homolog (S. cerevisiae)	Homo sapiens
dd_Smed_v6_7063_0_1	4352	PLDB	2.00E-53	NP_001077075.1	PTCH1 BCNS HPE7 NBCCS PTC PTC1 PTCH PTCH11	patched 1	Homo sapiens
dd_Smed_v6_7067_0_1	7594	PLDB	0	NP_077719.2	NOTCH2 AGS2 HJCYS hN2	notch 2	Homo sapiens
dd_Smed_v6_7126_0_1	4447	PLDB	0	NP_000043.4	ATP7A DSMAX MK MNK SMAX3	ATPase copper transporting alpha	Homo sapiens
dd_Smed_v6_7164_0_1	1222	PLDB	3.00E-14	NP_001215.1	CASP2 CASP-2 ICH1 NEDD-2 NEDD2 PPP1R57	"caspase 2, apoptosis-related cysteine peptidase"	Homo sapiens
dd_Smed_v6_7185_0_1	2476	PLDB	3.00E-134	NP_742128.1	KCNAB2 AKR6A5 HKvbeta2 HKvbeta2.1 HKvbeta2.2 KCNA2B KV-BETA-2	potassium voltage-gated channel subfamily A regulatory beta subunit 2	Homo sapiens
dd_Smed_v6_7185_0_2	2459	PLDB	5.00E-169	NP_742128.1	KCNAB2 AKR6A5 HKvbeta2 HKvbeta2.1 HKvbeta2.2 KCNA2B KV-BETA-2	potassium voltage-gated channel subfamily A regulatory beta subunit 2	Homo sapiens
dd_Smed_v6_7195_0_1	3406	PLDB	2.00E-19	NP_005206.2	DCC CRC18 CRCR1 IGDCC1 MRMV1 NTN1R1	DCC netrin 1 receptor	Homo sapiens
dd_Smed_v6_7195_0_2	3319	PLDB	2.00E-19	NP_005206.2	DCC CRC18 CRCR1 IGDCC1 MRMV1 NTN1R1	DCC netrin 1 receptor	Homo sapiens
dd_Smed_v6_7210_0_1	2495	PLDB	4.00E-144	NP_036325.2	FZD4 CD344 EVR1 FEVR FZD4S Fz-4 Fz4 FzE4 GPCR hFz4	frizzled class receptor 4	Homo sapiens
dd_Smed_v6_7291_0_1	1537	PLDB	1.00E-21	NP_004611.1	TRAF6 MGC:3310 RNF85	TNF receptor associated factor 6	Homo sapiens
dd_Smed_v6_7302_1_1	15608	PLDB	0	NP_001257903.1	HYDIN CILD5 HYDIN1 HYDIN2 PPP1R31	"HYDIN, axonemal central pair apparatus protein"	Homo sapiens
dd_Smed_v6_7322_0_1	2960	PLDB	0	NP_056092.2	NEDD4L NEDD4-2 NEDD4.2 RSP5 hNEDD4-2	"neural precursor cell expressed, developmentally down-regulated 4-like, E3 ubiquitin protein ligase"	Homo sapiens
dd_Smed_v6_7336_0_1	2801	PLDB	1.00E-136	NP_055660.1	FIG4 ALS11 CMT4J KIAA0274 SAC3 YVS dJ249I4.1	"FIG4 homolog, SAC1 lipid phosphatase domain containing (S. cerevisiae)"	Homo sapiens
dd_Smed_v6_7359_0_1	5225	PLDB	0	NP_002284.3	LAMC1 LAMB2	laminin subunit gamma 1	Homo sapiens
dd_Smed_v6_7408_0_1	2697	PLDB	2.00E-135	NP_002567.3	PAK1 PAKalpha	p21 (RAC1) activated kinase 1	Homo sapiens
dd_Smed_v6_7431_0_1	3025	PLDB	1.00E-54	NP_055828.2	KDM1A AOF2 BHC110 KDM1 LSD1	lysine (K)-specific demethylase 1A	Homo sapiens
dd_Smed_v6_7533_0_1	905	PLDB	4.00E-51	NP_056477.1	IFT172 NPHP17 SLB SRTD10 osm-1 wim	intraflagellar transport 172	Homo sapiens
dd_Smed_v6_7700_0_1	3219	PLDB	2.00E-29	NP_647537.1	ATRN DPPT-L MGCA	attractin	Homo sapiens
dd_Smed_v6_7701_0_1	5919	PLDB	2.00E-154	NP_001104489.1	NAV2 HELAD1 POMFIL2 RAINB1 STEERIN2 UNC53H2	neuron navigator 2	Homo sapiens
dd_Smed_v6_7758_0_1	3087	PLDB	6.00E-150	NP_002171.2	IGHMBP2 CATF1 HCSA HMN6 SMARD1 SMUBP2 ZFAND7	immunoglobulin mu binding protein 2	Homo sapiens
dd_Smed_v6_78321_0_1	351	PLDB	2.00E-07	NP_919415.2	VAPA VAP-33 VAP-A VAP33 hVAP-33	VAMP associated protein A	Homo sapiens
dd_Smed_v6_7852_0_1	978	PLDB	1.00E-45	NP_061764.2	CLN8 C8orf61 EPMR	"ceroid-lipofuscinosis, neuronal 8"	Homo sapiens
dd_Smed_v6_7869_0_1	10100	PLDB	0	XP_006721989.1	NF1 NFNS VRNF WSS	neurofibromin 1	Homo sapiens
dd_Smed_v6_7897_0_1	2760	PLDB	2.00E-53	NP_075593.1	FGFR1 BFGFR CD331 CEK FGFBR FGFR-1 FLG FLT-2 FLT2 HBGFR HH2 HRTFDS KAL2 N-SAM OGD bFGF-R-1	fibroblast growth factor receptor 1	Homo sapiens
dd_Smed_v6_7911_0_1	3070	PLDB	2.00E-134	NP_005003.2	ROR1 NTRKR1 dJ537F10.1	receptor tyrosine kinase-like orphan receptor 1	Homo sapiens
dd_Smed_v6_7924_0_1	9913	PLDB	0	NP_005550.2	LAMA1 LAMA S-LAM-alpha	"laminin, alpha 1"	Homo sapiens
dd_Smed_v6_7959_0_1	2294	PLDB	1.00E-137	NP_689540.2	AK7 AK 7	adenylate kinase 7	Homo sapiens
dd_Smed_v6_7972_0_1	1920	PLDB	2.00E-20	XP_006710625.1	LDLRAP1 ARH ARH1 ARH2 FHCB1 FHCB2	low density lipoprotein receptor adaptor protein 1	Homo sapiens
dd_Smed_v6_7972_0_2	1869	PLDB	2.00E-20	XP_006710625.1	LDLRAP1 ARH ARH1 ARH2 FHCB1 FHCB2	low density lipoprotein receptor adaptor protein 1	Homo sapiens
dd_Smed_v6_7984_0_1	987	PLDB	3.00E-60	XP_005265586.1	LIMD1	LIM domains containing 1	Homo sapiens
dd_Smed_v6_7999_0_1	985	PLDB	7.00E-10	NP_005441.1	NOG SYM1 SYNS1	noggin	Homo sapiens
dd_Smed_v6_8046_0_1	1748	PLDB	4.00E-32	NP_004611.1	TRAF6 MGC:3310 RNF85	TNF receptor associated factor 6	Homo sapiens
dd_Smed_v6_8104_0_1	2757	PLDB	2.00E-35	NP_003097.1	SOX2 ANOP3 MCOPS3	SRY-box 2	Homo sapiens
dd_Smed_v6_8130_0_1	1777	PLDB	7.00E-10	NP_004051.1	CCNG1 CCNG	cyclin G1	Homo sapiens
dd_Smed_v6_8183_0_1	1349	PLDB	5.00E-160	NP_004926.1	CDK5 PSSALRE	cyclin-dependent kinase 5	Homo sapiens
dd_Smed_v6_8187_0_1	2494	PLDB	3.00E-174	NP_015566.1	GRIN1 GluN1 MRD8 NMDA1 NMDAR1 NR1	"glutamate receptor, ionotropic, N-methyl D-aspartate 1"	Homo sapiens
dd_Smed_v6_8187_0_2	2450	PLDB	8.00E-175	XP_005266128.1	GRIN1 GluN1 MRD8 NMDA1 NMDAR1 NR1	"glutamate receptor, ionotropic, N-methyl D-aspartate 1"	Homo sapiens
dd_Smed_v6_8190_0_1	1474	PLDB	9.00E-35	NP_002307.2	LMX1B LMX1.2 NPS1	LIM homeobox transcription factor 1 beta	Homo sapiens
dd_Smed_v6_8193_0_1	1482	PLDB	4.00E-76	NP_001138576.1	SMAD3 HSPC193 HsT17436 JV15-2 LDS1C LDS3 MADH3	SMAD family member 3	Homo sapiens
dd_Smed_v6_8199_0_1	7001	PLDB	0	NP_570923.2	PTPRS PTPSIGMA	"protein tyrosine phosphatase, receptor type, S"	Homo sapiens
dd_Smed_v6_8199_0_2	6932	PLDB	0	NP_570923.2	PTPRS PTPSIGMA	"protein tyrosine phosphatase, receptor type, S"	Homo sapiens
dd_Smed_v6_8252_0_1	1602	PLDB	5.00E-36	NP_005559.2	LHX1 LIM-1 LIM1	LIM homeobox 1	Homo sapiens
dd_Smed_v6_8276_0_1	2924	PLDB	5.00E-145	NP_001032401.1	ECE2	endothelin converting enzyme 2	Homo sapiens
dd_Smed_v6_8303_0_1	1445	PLDB	2.00E-72	NP_001005745.1	NUMB C14orf41 S171 c14_5527	numb homolog (Drosophila)	Homo sapiens
dd_Smed_v6_8340_0_1	1818	PLDB	2.00E-06	XP_006713935.1	FGFR3 ACH CD333 CEK2 HSFGFR3EX JTK4	fibroblast growth factor receptor 3	Homo sapiens
dd_Smed_v6_83443_0_1	386	PLDB	1.00E-08	NP_057222.2	COQ7 CAT5 CLK-1 CLK1	"coenzyme Q7 homolog, ubiquinone (yeast)"	Homo sapiens
dd_Smed_v6_8396_0_1	1537	PLDB	1.00E-57	NP_067627.2	KCNN2 KCa2.2 SK2 SKCA2 SKCa 2 hSK2	potassium calcium-activated channel subfamily N member 2	Homo sapiens
dd_Smed_v6_8396_0_2	1512	PLDB	1.00E-57	NP_067627.2	KCNN2 KCa2.2 SK2 SKCA2 SKCa 2 hSK2	potassium calcium-activated channel subfamily N member 2	Homo sapiens
dd_Smed_v6_8396_0_3	1508	PLDB	1.00E-57	NP_067627.2	KCNN2 KCa2.2 SK2 SKCA2 SKCa 2 hSK2	potassium calcium-activated channel subfamily N member 2	Homo sapiens
dd_Smed_v6_840_0_1	4410	PLDB	2.00E-14	NP_000079.2	COL1A1 OI4	"collagen, type I, alpha 1"	Homo sapiens
dd_Smed_v6_8411_0_1	557	PLDB	2.00E-43	NP_003783.1	EDF1 EDF-1 MBF1	endothelial differentiation-related factor 1	Homo sapiens
dd_Smed_v6_8425_0_1	7019	PLDB	2.00E-35	NP_055061.1	CELSR1 CDHF9 FMI2 HFMI2 ME2	"cadherin, EGF LAG seven-pass G-type receptor 1"	Homo sapiens
dd_Smed_v6_8433_0_1	1994	PLDB	2.00E-82	NP_001005366.1	KDM2B CXXC2 FBXL10 Fbl10 JHDM1B PCCX2	lysine (K)-specific demethylase 2B	Homo sapiens
dd_Smed_v6_8462_0_1	12532	PLDB	1.00E-98	NP_008835.5	PRKDC DNA-PKcs DNAPK DNPK1 HYRC HYRC1 XRCC7 p350	"protein kinase, DNA-activated, catalytic polypeptide"	Homo sapiens
dd_Smed_v6_8502_0_1	4361	PLDB	6.00E-52	NP_085124.2	DICER1 DCR1 Dicer HERNA MNG1 RMSE2	"dicer 1, ribonuclease type III"	Homo sapiens
dd_Smed_v6_856_0_1	655	PLDB	3.00E-63	NP_002503.1	NME2 NDKB NDPK-B NDPKB NM23-H2 NM23B PUF	NME/NM23 nucleoside diphosphate kinase 2	Homo sapiens
dd_Smed_v6_8604_0_1	3264	PLDB	7.00E-42	XP_005257209.1	BPTF FAC1 FALZ NURF301	bromodomain PHD finger transcription factor	Homo sapiens
dd_Smed_v6_8621_0_1	719	PLDB	3.00E-49	NP_426359.1	CDC42 CDC42Hs G25K	cell division cycle 42	Homo sapiens
dd_Smed_v6_8641_0_1	4212	PLDB	1.00E-67	XP_005246432.1	ERBB4 ALS19 HER4 p180erbB4	v-erb-b2 avian erythroblastic leukemia viral oncogene homolog 4	Homo sapiens
dd_Smed_v6_867_0_1	1261	PLDB	2.00E-104	NP_004654.1	RAB11A YL8	"RAB11A, member RAS oncogene family"	Homo sapiens
dd_Smed_v6_8759_0_1	8143	PLDB	2.00E-148	XP_005248340.1	NIPBL CDLS CDLS1 IDN3 IDN3-B Scc2	Nipped-B homolog (Drosophila)	Homo sapiens
dd_Smed_v6_8820_0_1	1855	PLDB	4.00E-42	NP_665804.1	ISL2	ISL LIM homeobox 2	Homo sapiens
dd_Smed_v6_8824_0_1	2193	PLDB	6.00E-09	NP_068703.1	GABBR1 GABABR1 GABBR1-3 GB1 GPRC3A dJ271M21.1.1 dJ271M21.1.2	"gamma-aminobutyric acid (GABA) B receptor, 1"	Homo sapiens
dd_Smed_v6_8832_0_1	1491	PLDB	2.00E-31	NP_003006.2	SFRP5 SARP3	secreted frizzled related protein 5	Homo sapiens
dd_Smed_v6_8860_0_1	4935	PLDB	8.00E-39	NP_056471.1	KIF26A	kinesin family member 26A	Homo sapiens
dd_Smed_v6_8973_0_1	6214	PLDB	5.00E-59	XP_005254439.1	LTK TYK1	leukocyte receptor tyrosine kinase	Homo sapiens
dd_Smed_v6_9028_0_1	1512	PLDB	6.00E-34	NP_002236.1	KCNK1 DPK HOHO K2P1 K2p1.1 KCNO1 TWIK-1 TWIK1	potassium two pore domain channel subfamily K member 1	Homo sapiens
dd_Smed_v6_9053_0_1	1659	PLDB	4.00E-29	NP_003027.1	SKI SGS SKV	SKI proto-oncogene	Homo sapiens
dd_Smed_v6_9058_0_1	1140	PLDB	2.00E-35	XP_005260588.1	STK4 KRS2 MST1 TIIAC YSK3	serine/threonine kinase 4	Homo sapiens
dd_Smed_v6_9110_0_1	2405	PLDB	0	NP_065851.1	IFT80 ATD2 SRTD2 WDR56	intraflagellar transport 80	Homo sapiens
dd_Smed_v6_9129_0_1	1491	PLDB	4.00E-41	NP_060540.2	SSBP3 CSDP SSDP SSDP1	single stranded DNA binding protein 3	Homo sapiens
dd_Smed_v6_9130_0_1	551	PLDB	1.00E-07	NP_898888.1	TMEM107 GRVS638 PRO1268	transmembrane protein 107	Homo sapiens
dd_Smed_v6_913_0_1	1068	PLDB	8.00E-85	NP_008839.2	RAC1 Rac-1 TC-25 p21-Rac1	"ras-related C3 botulinum toxin substrate 1 (rho family, small GTP binding protein Rac1)"	Homo sapiens
dd_Smed_v6_9140_0_1	3093	PLDB	2.00E-35	XP_006714296.1	LEF1 LEF-1 TCF10 TCF1ALPHA TCF7L3	lymphoid enhancer binding factor 1	Homo sapiens
dd_Smed_v6_9144_0_1	2458	PLDB	9.00E-62	XP_005273881.1	TPCN2 SHEP10 TPC2	two pore segment channel 2	Homo sapiens
dd_Smed_v6_9144_0_2	2406	PLDB	1.00E-64	XP_005273881.1	TPCN2 SHEP10 TPC2	two pore segment channel 2	Homo sapiens
dd_Smed_v6_921_0_1	1573	PLDB	3.00E-16	NP_001186074.1	XIRP2 CMYA3	xin actin-binding repeat containing 2	Homo sapiens
dd_Smed_v6_92353_0_1	258	PLDB	3.00E-09	NP_001019387.1	FBLIM1 CAL FBLP-1 FBLP1	filamin binding LIM protein 1	Homo sapiens
dd_Smed_v6_9272_0_1	4768	PLDB	1.00E-101	XP_006722806.1	INSR CD220 HHF5	insulin receptor	Homo sapiens
dd_Smed_v6_9298_0_1	1454	PLDB	3.00E-70	NP_057011.2	TGFB1I1 ARA55 HIC-5 HIC5 TSC-5	transforming growth factor beta 1 induced transcript 1	Homo sapiens
dd_Smed_v6_9385_0_1	2816	PLDB	1.00E-132	NP_006028.2	HDAC4 AHO3 BDMR HA6116 HD4 HDAC-4 HDAC-A HDACA	histone deacetylase 4	Homo sapiens
dd_Smed_v6_9394_0_1	848	PLDB	5.00E-33	NP_002119.1	HMGB1 HMG1 HMG3 SBP-1	high mobility group box 1	Homo sapiens
dd_Smed_v6_9416_0_1	2285	PLDB	2.00E-173	NP_002028.1	FYN SLK SYN p59-FYN	"FYN proto-oncogene, Src family tyrosine kinase"	Homo sapiens
dd_Smed_v6_94635_0_1	424	PLDB	3.00E-35	NP_003260.1	NR2E1 TLL TLX XTLL	nuclear receptor subfamily 2 group E member 1	Homo sapiens
dd_Smed_v6_9474_0_1	3514	PLDB	6.00E-13	NP_005622.1	SMO FZD11 Gx SMOH	"smoothened, frizzled class receptor"	Homo sapiens
dd_Smed_v6_9478_0_1	444	PLDB	2.00E-08	NP_004611.1	TRAF6 MGC:3310 RNF85	TNF receptor associated factor 6	Homo sapiens
dd_Smed_v6_9489_0_1	1440	PLDB	4.00E-63	NP_001073905.1	WTIP	Wilms tumor 1 interacting protein	Homo sapiens
dd_Smed_v6_9489_0_2	1389	PLDB	2.00E-63	NP_001073905.1	WTIP	Wilms tumor 1 interacting protein	Homo sapiens
dd_Smed_v6_9647_0_1	931	PLDB	1.00E-10	NP_001760.1	CD9 BTCC-1 DRAP-27 MIC3 MRP-1 TSPAN-29 TSPAN29	CD9 molecule	Homo sapiens
dd_Smed_v6_9667_0_1	2010	PLDB	1.00E-11	NP_001895.1	CTNNB1 CTNNB MRD19 armadillo	catenin beta 1	Homo sapiens
dd_Smed_v6_9703_0_1	1734	PLDB	4.00E-07	NP_004611.1	TRAF6 MGC:3310 RNF85	TNF receptor associated factor 6	Homo sapiens
dd_Smed_v6_9706_0_1	1436	PLDB	6.00E-40	NP_113631.1	CCM2 C7orf22 OSM	cerebral cavernous malformation 2	Homo sapiens
dd_Smed_v6_9715_0_1	1276	PLDB	5.00E-170	NP_066268.1	GNAO1 EIEE17 G-ALPHA-o GNAO	G protein subunit alpha o1	Homo sapiens
dd_Smed_v6_9732_0_1	2787	PLDB	4.00E-53	NP_055400.1	SLC40A1 FPN1 HFE4 IREG1 MST079 MTP1 SLC11A3	"solute carrier family 40 (iron-regulated transporter), member 1"	Homo sapiens
dd_Smed_v6_9774_0_1	1766	PLDB	4.00E-110	NP_005973.1	SIX1 BOS3 DFNA23 TIP39	SIX homeobox 1	Homo sapiens
dd_Smed_v6_9910_0_1	1294	PLDB	7.00E-20	XP_006716312.1	GATA4 ASD2 TACHD VSD1	GATA binding protein 4	Homo sapiens
dd_Smed_v6_996_0_1	2094	PLDB	1.00E-108	NP_003079.1	FSCN1 FAN1 HSN SNL p55	fascin actin-bundling protein 1	Homo sapiens
