Transcript_Id	Length	Source	evalue	Blast_Symbol	Blast_Description	Target_Species
dd_Smed_v6_4631_0_1	520	PLDB	9.00E-13	MIF GIF GLIF MMIF	macrophage migration inhibitory factor (glycosylation-inhibiting factor)	Homo sapiens
dd_Smed_v6_46372_0_1	793	PLDB	3.00E-68	GLI2 HPE9 PHS2 THP1 THP2	GLI family zinc finger 2	Homo sapiens
dd_Smed_v6_4639_0_1	3432	PLDB	2.00E-83	DVL2	dishevelled segment polarity protein 2	Homo sapiens
dd_Smed_v6_4639_0_2	3387	PLDB	3.00E-85	DVL2	dishevelled segment polarity protein 2	Homo sapiens
dd_Smed_v6_4639_0_3	3072	PLDB	9.00E-84	DVL2	dishevelled segment polarity protein 2	Homo sapiens
dd_Smed_v6_4639_0_4	3027	PLDB	9.00E-86	DVL2	dishevelled segment polarity protein 2	Homo sapiens
dd_Smed_v6_4656_0_1	1396	PLDB	2.00E-162	FLOT1	flotillin 1	Homo sapiens
dd_Smed_v6_4762_0_1	1808	PLDB	0	GSK3B	glycogen synthase kinase 3 beta	Homo sapiens
dd_Smed_v6_4784_0_1	2329	PLDB	3.00E-164	PAK1 PAKalpha	p21 (RAC1) activated kinase 1	Homo sapiens
dd_Smed_v6_4794_0_1	3273	PLDB	8.00E-50	PIK3R1 AGM7 GRB1 p85 p85-ALPHA	"phosphoinositide-3-kinase, regulatory subunit 1 (alpha)"	Homo sapiens
dd_Smed_v6_4800_0_1	4732	PLDB	0	PRKCE PKCE nPKC-epsilon	protein kinase C epsilon	Homo sapiens
dd_Smed_v6_4816_0_1	1911	PLDB	2.00E-52	NCK2 GRB4 NCKbeta	NCK adaptor protein 2	Homo sapiens
dd_Smed_v6_4826_0_1	3875	PLDB	5.00E-51	NISCH I-1 IR1 IRAS hIRAS	nischarin	Homo sapiens
dd_Smed_v6_48430_0_1	490	PLDB	2.00E-29	OVOL2 EUROIMAGE566589 ZNF339	ovo-like zinc finger 2	Homo sapiens
dd_Smed_v6_4850_0_1	2981	PLDB	4.00E-67	CTNNB1 CTNNB MRD19 armadillo	catenin beta 1	Homo sapiens
dd_Smed_v6_48508_0_1	583	PLDB	4.00E-49	PROX1	prospero homeobox 1	Homo sapiens
dd_Smed_v6_48706_0_1	1580	PLDB	2.00E-45	ADRA2A ADRA2 ADRA2R ADRAR ALPHA2AAR ZNF32	adrenoceptor alpha 2A	Homo sapiens
dd_Smed_v6_4873_0_1	880	PLDB	1.00E-41	HMGB1 HMG1 HMG3 SBP-1	high mobility group box 1	Homo sapiens
dd_Smed_v6_4885_0_1	1785	PLDB	3.00E-22	EEPD1 HSPC107	endonuclease/exonuclease/phosphatase family domain containing 1	Homo sapiens
dd_Smed_v6_489_0_1	6501	PLDB	2.00E-89	TAOK2 MAP3K17 PSK PSK1 PSK1-BETA TAO1 TAO2	TAO kinase 2	Homo sapiens
dd_Smed_v6_4917_0_1	2968	PLDB	2.00E-130	FERMT2 KIND2 MIG2 PLEKHC1 UNC112 UNC112B mig-2	fermitin family member 2	Homo sapiens
dd_Smed_v6_4931_0_1	2740	PLDB	2.00E-139	OSBP2 HLM ORP-4 ORP4 OSBPL1 OSBPL4	oxysterol binding protein 2	Homo sapiens
dd_Smed_v6_494_0_1	758	PLDB	5.00E-13	MIEN1 C17orf37 C35 ORB3 RDX12 XTP4	migration and invasion enhancer 1	Homo sapiens
dd_Smed_v6_4956_0_1	2299	PLDB	1.00E-32	PLXNB2 MM1 Nbla00445 PLEXB2 dJ402G11.3	plexin B2	Homo sapiens
dd_Smed_v6_4970_0_1	1103	PLDB	7.00E-78	ACP5 SPENCDI TRAP	"acid phosphatase 5, tartrate resistant"	Homo sapiens
dd_Smed_v6_4989_0_1	1555	PLDB	0	COPS2 ALIEN CSN2 SGN2 TRIP15	COP9 signalosome subunit 2	Homo sapiens
dd_Smed_v6_5009_0_1	725	PLDB	8.00E-63	VPS25 DERP9 EAP20 FAP20	vacuolar protein sorting 25 homolog	Homo sapiens
dd_Smed_v6_5038_0_1	842	PLDB	2.00E-14	FAM109A IPIP27A SES1	family with sequence similarity 109 member A	Homo sapiens
dd_Smed_v6_5076_0_1	3031	PLDB	6.00E-77	COL4A3BP CERT CERTL GPBP STARD11	"collagen, type IV, alpha 3 (Goodpasture antigen) binding protein"	Homo sapiens
dd_Smed_v6_5081_0_1	4249	PLDB	1.00E-63	SOS1 GF1 GGF1 GINGF HGF NS4	SOS Ras/Rac guanine nucleotide exchange factor 1	Homo sapiens
dd_Smed_v6_5163_0_1	1465	PLDB	5.00E-132	KATNA1	katanin catalytic subunit A1	Homo sapiens
dd_Smed_v6_5173_0_1	1132	PLDB	2.00E-101	RNF41 FLRF NRDP1	"ring finger protein 41, E3 ubiquitin protein ligase"	Homo sapiens
dd_Smed_v6_5180_0_1	2465	PLDB	8.00E-125	CUL2	cullin 2	Homo sapiens
dd_Smed_v6_5198_0_1	3971	PLDB	1.00E-83	MAP3K1 MAPKKK1 MEKK MEKK 1 MEKK1 SRXY6	"mitogen-activated protein kinase kinase kinase 1, E3 ubiquitin protein ligase"	Homo sapiens
dd_Smed_v6_522_0_1	1028	PLDB	3.00E-84	RALA RAL	RALA Ras like proto-oncogene A	Homo sapiens
dd_Smed_v6_53006_0_1	1193	PLDB	1.00E-33	TGFBR1 AAT5 ACVRLK4 ALK-5 ALK5 ESS1 LDS1 LDS1A LDS2A MSSE SKR4 TGFR-1	"transforming growth factor, beta receptor 1"	Homo sapiens
dd_Smed_v6_5310_0_1	979	PLDB	7.00E-89	ARL1 ARFL1	ADP ribosylation factor like GTPase 1	Homo sapiens
dd_Smed_v6_5312_0_1	1212	PLDB	1.00E-33	SSB LARP3 La La/SSB	Sjogren syndrome antigen B	Homo sapiens
dd_Smed_v6_5324_0_1	1060	PLDB	1.00E-80	AP2S1 AP17 CLAPS2 FBH3 FBHOk HHC3	"adaptor-related protein complex 2, sigma 1 subunit"	Homo sapiens
dd_Smed_v6_5328_1_1	2392	PLDB	9.00E-176	BRSK2 C11orf7 PEN11B SAD1 SADA STK29	BR serine/threonine kinase 2	Homo sapiens
dd_Smed_v6_53598_0_1	2003	PLDB	8.00E-29	COL4A2 ICH POREN2	collagen type IV alpha 2	Homo sapiens
dd_Smed_v6_5371_0_1	1058	PLDB	3.00E-10	FGFR1OP FOP	FGFR1 oncogene partner	Homo sapiens
dd_Smed_v6_5396_0_1	3289	PLDB	9.00E-22	MCC MCC1	mutated in colorectal cancers	Homo sapiens
dd_Smed_v6_5419_0_1	1253	PLDB	1.00E-101	YWHAB GW128 HEL-S-1 HS1 KCIP-1 YWHAA	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein beta	Homo sapiens
dd_Smed_v6_5442_1_1	1513	PLDB	6.00E-22	HNRNPLL HNRPLL SRRF	heterogeneous nuclear ribonucleoprotein L like	Homo sapiens
dd_Smed_v6_5457_0_1	2754	PLDB	2.00E-115	KIAA0319 DYLX2 DYX2 NMIG	KIAA0319	Homo sapiens
dd_Smed_v6_5483_0_1	9626	PLDB	0	TRIO ARHGEF23 tgat	trio Rho guanine nucleotide exchange factor	Homo sapiens
dd_Smed_v6_5483_0_2	9602	PLDB	0	TRIO ARHGEF23 tgat	trio Rho guanine nucleotide exchange factor	Homo sapiens
dd_Smed_v6_5483_0_3	9590	PLDB	0	TRIO ARHGEF23 tgat	trio Rho guanine nucleotide exchange factor	Homo sapiens
dd_Smed_v6_5483_0_4	9575	PLDB	0	TRIO ARHGEF23 tgat	trio Rho guanine nucleotide exchange factor	Homo sapiens
dd_Smed_v6_5483_0_5	9551	PLDB	0	TRIO ARHGEF23 tgat	trio Rho guanine nucleotide exchange factor	Homo sapiens
dd_Smed_v6_5483_0_6	9539	PLDB	0	TRIO ARHGEF23 tgat	trio Rho guanine nucleotide exchange factor	Homo sapiens
dd_Smed_v6_5483_0_7	8064	PLDB	0	TRIO ARHGEF23 tgat	trio Rho guanine nucleotide exchange factor	Homo sapiens
dd_Smed_v6_5483_0_8	8013	PLDB	0	TRIO ARHGEF23 tgat	trio Rho guanine nucleotide exchange factor	Homo sapiens
dd_Smed_v6_54875_0_1	754	PLDB	8.00E-07	ACTG1 ACT ACTG BRWS2 DFNA20 DFNA26 HEL-176	"actin, gamma 1"	Homo sapiens
dd_Smed_v6_5496_0_1	5220	PLDB	0	FLNA ABP-280 ABPX CSBS CVD1 FLN FLN-A FLN1 FMD MNS NHBP OPD OPD1 OPD2 XLVD XMVD	filamin A	Homo sapiens
dd_Smed_v6_5503_0_1	3720	PLDB	6.00E-72	CLASP1 MAST1	cytoplasmic linker associated protein 1	Homo sapiens
dd_Smed_v6_5505_0_1	5634	PLDB	2.00E-178	ITSN1 ITSN SH3D1A SH3P17	intersectin 1	Homo sapiens
dd_Smed_v6_5505_0_2	5328	PLDB	6.00E-178	ITSN1 ITSN SH3D1A SH3P17	intersectin 1	Homo sapiens
dd_Smed_v6_5524_0_1	2211	PLDB	1.00E-27	NGEF ARHGEF27 EPHEXIN	neuronal guanine nucleotide exchange factor	Homo sapiens
dd_Smed_v6_5554_0_1	3170	PLDB	0	NRD1 hNRD1 hNRD2	nardilysin (N-arginine dibasic convertase)	Homo sapiens
dd_Smed_v6_56_0_1	2455	PLDB	0	HSP90AA1 EL52 HSP86 HSP89A HSP90A HSP90N HSPC1 HSPCA HSPCAL1 HSPCAL4 HSPN Hsp89 Hsp90 LAP-2 LAP2	"heat shock protein 90kDa alpha (cytosolic), class A member 1"	Homo sapiens
dd_Smed_v6_5600_0_1	5258	PLDB	2.00E-90	FARP2 FIR FRG PLEKHC3	"FERM, RhoGEF and pleckstrin domain protein 2"	Homo sapiens
dd_Smed_v6_56082_0_1	565	PLDB	2.00E-22	EMX2	empty spiracles homeobox 2	Homo sapiens
dd_Smed_v6_5634_0_1	1415	PLDB	2.00E-46	RIOK2 RIO2	RIO kinase 2	Homo sapiens
dd_Smed_v6_5635_0_1	2474	PLDB	1.00E-164	FYN SLK SYN p59-FYN	"FYN proto-oncogene, Src family tyrosine kinase"	Homo sapiens
dd_Smed_v6_5636_0_1	2858	PLDB	3.00E-114	RFX3	regulatory factor X3	Homo sapiens
dd_Smed_v6_5658_0_1	1767	PLDB	9.00E-146	RPS6KB1 PS6K S6K S6K-beta-1 S6K1 STK14A p70 S6KA p70(S6K)-alpha p70-S6K p70-alpha	ribosomal protein S6 kinase B1	Homo sapiens
dd_Smed_v6_5680_0_1	2566	PLDB	0	CUL3 CUL-3 PHA2E	cullin 3	Homo sapiens
dd_Smed_v6_56932_0_1	1270	PLDB	3.00E-05	EMR2 CD312	"egf-like module containing, mucin-like, hormone receptor-like 2"	Homo sapiens
dd_Smed_v6_5699_0_1	836	PLDB	8.00E-58	PLEKHF2 EAPF PHAFIN2 ZFYVE18	pleckstrin homology and FYVE domain containing 2	Homo sapiens
dd_Smed_v6_5699_0_2	563	PLDB	4.00E-33	PLEKHF2 EAPF PHAFIN2 ZFYVE18	pleckstrin homology and FYVE domain containing 2	Homo sapiens
dd_Smed_v6_5704_0_1	2412	PLDB	0	PRKG2 PRKGR2 cGK2 cGKII	"protein kinase, cGMP-dependent, type II"	Homo sapiens
dd_Smed_v6_5720_0_1	3058	PLDB	6.00E-97	STK10 LOK PRO2729	serine/threonine kinase 10	Homo sapiens
dd_Smed_v6_5736_0_1	1708	PLDB	2.00E-45	SPHK1 SPHK	sphingosine kinase 1	Homo sapiens
dd_Smed_v6_5742_0_1	1563	PLDB	3.00E-109	MAP2K2 CFC4 MAPKK2 MEK2 MKK2 PRKMK2	mitogen-activated protein kinase kinase 2	Homo sapiens
dd_Smed_v6_576_0_1	1919	PLDB	2.00E-155	HEXB ENC-1AS HEL-248	hexosaminidase B (beta polypeptide)	Homo sapiens
dd_Smed_v6_5767_0_1	2660	PLDB	1.00E-46	FOXK1 FOXK1L	forkhead box K1	Homo sapiens
dd_Smed_v6_5770_0_1	2848	PLDB	0	CUL1	cullin 1	Homo sapiens
dd_Smed_v6_578_0_1	1369	PLDB	8.00E-98	RHOA ARH12 ARHA RHO12 RHOH12	ras homolog family member A	Homo sapiens
dd_Smed_v6_5785_0_1	2293	PLDB	0	PTPN11 BPTP3 CFC NS1 PTP-1D PTP2C SH-PTP2 SH-PTP3 SHP2	"protein tyrosine phosphatase, non-receptor type 11"	Homo sapiens
dd_Smed_v6_5794_0_1	2191	PLDB	1.00E-41	PTPRJ CD148 DEP1 HPTPeta R-PTP-ETA SCC1	"protein tyrosine phosphatase, receptor type J"	Homo sapiens
dd_Smed_v6_580_0_1	1201	PLDB	3.00E-102	PITPNA HEL-S-36 PI-TPalpha PITPN VIB1A	phosphatidylinositol transfer protein alpha	Homo sapiens
dd_Smed_v6_5826_0_1	2507	PLDB	4.00E-39	PHACTR4 PPP1R124	phosphatase and actin regulator 4	Homo sapiens
dd_Smed_v6_5836_0_1	2273	PLDB	9.00E-52	ARHGAP39 CrGAP Vilse	Rho GTPase activating protein 39	Homo sapiens
dd_Smed_v6_5891_0_1	977	PLDB	1.00E-86	RAB6A RAB6	"RAB6A, member RAS oncogene family"	Homo sapiens
dd_Smed_v6_59_0_1	5582	PLDB	0	CLTC CHC CHC17 CLH-17 CLTCL2 Hc	clathrin heavy chain	Homo sapiens
dd_Smed_v6_5922_0_1	741	PLDB	1.00E-54	RAC1 Rac-1 TC-25 p21-Rac1	"ras-related C3 botulinum toxin substrate 1 (rho family, small GTP binding protein Rac1)"	Homo sapiens
dd_Smed_v6_5924_0_1	1815	PLDB	0	MAPK10 JNK3 JNK3A PRKM10 SAPK1b p493F12 p54bSAPK	mitogen-activated protein kinase 10	Homo sapiens
dd_Smed_v6_5930_0_1	3423	PLDB	4.00E-62	PCDH9	protocadherin 9	Homo sapiens
dd_Smed_v6_5947_0_1	1946	PLDB	0	OSBPL9 ORP-9 ORP9	oxysterol binding protein like 9	Homo sapiens
dd_Smed_v6_5974_0_1	1323	PLDB	5.00E-53	CYTH1 B2-1 CYTOHESIN-1 D17S811E PSCD1 SEC7	cytohesin 1	Homo sapiens
dd_Smed_v6_5984_0_1	2452	PLDB	1.00E-41	AGAP3 AGAP-3 CENTG3 CRAG MRIP-1 cnt-g3	"ArfGAP with GTPase domain, ankyrin repeat and PH domain 3"	Homo sapiens
dd_Smed_v6_5984_0_2	2362	PLDB	7.00E-42	AGAP3 AGAP-3 CENTG3 CRAG MRIP-1 cnt-g3	"ArfGAP with GTPase domain, ankyrin repeat and PH domain 3"	Homo sapiens
dd_Smed_v6_5988_0_1	1592	PLDB	6.00E-92	VPS36 C13orf9 EAP45	vacuolar protein sorting 36 homolog (S. cerevisiae)	Homo sapiens
dd_Smed_v6_5996_0_1	1691	PLDB	2.00E-90	SRC ASV SRC1 c-SRC p60-Src	"SRC proto-oncogene, non-receptor tyrosine kinase"	Homo sapiens
dd_Smed_v6_6006_0_1	2244	PLDB	3.00E-70	CACNB1 CAB1 CACNLB1 CCHLB1	"calcium channel, voltage-dependent, beta 1 subunit"	Homo sapiens
dd_Smed_v6_60078_0_1	463	PLDB	1.00E-23	PAX8	paired box 8	Homo sapiens
dd_Smed_v6_60141_0_1	276	PLDB	7.00E-30	RPS25 S25	ribosomal protein S25	Homo sapiens
dd_Smed_v6_6015_0_1	1652	PLDB	5.00E-18	SPDEF PDEF bA375E1.3	SAM pointed domain containing ETS transcription factor	Homo sapiens
dd_Smed_v6_60151_0_1	650	PLDB	4.00E-38	ACTG1 ACT ACTG BRWS2 DFNA20 DFNA26 HEL-176	actin gamma 1	Homo sapiens
dd_Smed_v6_6037_0_1	1759	PLDB	2.00E-11	FEZ1	fasciculation and elongation protein zeta 1 (zygin I)	Homo sapiens
dd_Smed_v6_6042_0_1	1261	PLDB	8.00E-163	MAPK3 ERK-1 ERK1 ERT2 HS44KDAP HUMKER1A P44ERK1 P44MAPK PRKM3 p44-ERK1 p44-MAPK	mitogen-activated protein kinase 3	Homo sapiens
dd_Smed_v6_6051_0_1	856	PLDB	6.00E-17	FAM109A IPIP27A SES1	family with sequence similarity 109 member A	Homo sapiens
dd_Smed_v6_6064_0_1	1764	PLDB	1.00E-56	PLEKHA8 FAPP2	pleckstrin homology domain containing A8	Homo sapiens
dd_Smed_v6_6064_0_2	1742	PLDB	1.00E-56	PLEKHA8 FAPP2	pleckstrin homology domain containing A8	Homo sapiens
dd_Smed_v6_6079_0_1	1950	PLDB	1.00E-108	SMAD3 HSPC193 HsT17436 JV15-2 LDS1C LDS3 MADH3	SMAD family member 3	Homo sapiens
dd_Smed_v6_6091_0_1	1878	PLDB	1.00E-64	MBOAT2 LPCAT4 OACT2	membrane bound O-acyltransferase domain containing 2	Homo sapiens
dd_Smed_v6_6093_0_1	5239	PLDB	0	LAMB1 CLM LIS5	laminin subunit beta 1	Homo sapiens
dd_Smed_v6_610_0_1	1653	PLDB	9.00E-108	RAC1 Rac-1 TC-25 p21-Rac1	"ras-related C3 botulinum toxin substrate 1 (rho family, small GTP binding protein Rac1)"	Homo sapiens
dd_Smed_v6_6102_0_1	3475	PLDB	0	PLCL2 PLCE2	phospholipase C like 2	Homo sapiens
dd_Smed_v6_6109_0_1	2869	PLDB	1.00E-80	VAV2 VAV-2	vav guanine nucleotide exchange factor 2	Homo sapiens
dd_Smed_v6_611_0_1	2274	PLDB	1.00E-169	MSN HEL70	moesin	Homo sapiens
dd_Smed_v6_6113_0_1	2659	PLDB	4.00E-45	SLC39A10 LZT-Hs2	"solute carrier family 39 (zinc transporter), member 10"	Homo sapiens
dd_Smed_v6_61149_0_1	1304	PLDB	1.00E-90	PLD2	phospholipase D2	Homo sapiens
dd_Smed_v6_6129_0_1	4288	PLDB	3.00E-62	DLC1 ARHGAP7 HP STARD12 p122-RhoGAP	DLC1 Rho GTPase activating protein	Homo sapiens
dd_Smed_v6_6156_0_1	7422	PLDB	1.00E-47	DOCK3 MOCA PBP	dedicator of cytokinesis 3	Homo sapiens
dd_Smed_v6_6156_0_2	6471	PLDB	1.00E-47	DOCK3 MOCA PBP	dedicator of cytokinesis 3	Homo sapiens
dd_Smed_v6_6156_0_3	5934	PLDB	3.00E-21	DOCK2	dedicator of cytokinesis 2	Homo sapiens
dd_Smed_v6_6156_0_4	4983	PLDB	1.00E-26	DOCK4	dedicator of cytokinesis 4	Homo sapiens
dd_Smed_v6_6160_0_1	2189	PLDB	2.00E-132	ACE ACE1 CD143 DCP DCP1 ICH MVCD3	angiotensin I converting enzyme	Homo sapiens
dd_Smed_v6_6175_0_1	3189	PLDB	1.00E-99	WDR44 RAB11BP RPH11	WD repeat domain 44	Homo sapiens
dd_Smed_v6_6176_1_1	1147	PLDB	4.00E-66	PLEKHF2 EAPF PHAFIN2 ZFYVE18	pleckstrin homology and FYVE domain containing 2	Homo sapiens
dd_Smed_v6_6202_0_1	7471	PLDB	0	SPTBN1 ELF HEL102 SPTB2 betaSpII	"spectrin beta, non-erythrocytic 1"	Homo sapiens
dd_Smed_v6_621_0_1	796	PLDB	1.00E-57	EIF3K EIF3-p28 EIF3S12 HSPC029 M9 MSTP001 PLAC-24 PLAC24 PRO1474 PTD001	"eukaryotic translation initiation factor 3, subunit K"	Homo sapiens
dd_Smed_v6_6214_0_1	752	PLDB	1.00E-14	DGCR6L DGCR6	DiGeorge syndrome critical region gene 6-like	Homo sapiens
dd_Smed_v6_6225_0_1	669	PLDB	4.00E-46	CALM2 CAMII PHKD PHKD2	"calmodulin 2 (phosphorylase kinase, delta)"	Homo sapiens
dd_Smed_v6_6226_0_1	1533	PLDB	1.00E-136	SIAH1 SIAH1A	siah E3 ubiquitin protein ligase 1	Homo sapiens
dd_Smed_v6_623_0_1	1407	PLDB	0	ACTR2 ARP2	ARP2 actin-related protein 2 homolog (yeast)	Homo sapiens
dd_Smed_v6_6234_0_1	2957	PLDB	1.00E-67	RAB3GAP1 P130 RAB3GAP RAB3GAP130 WARBM1	RAB3 GTPase activating protein catalytic subunit 1	Homo sapiens
dd_Smed_v6_6236_0_1	1746	PLDB	1.00E-72	ADA	adenosine deaminase	Homo sapiens
dd_Smed_v6_6251_0_1	3576	PLDB	6.00E-66	PCDH1 PC42 PCDH42	protocadherin 1	Homo sapiens
dd_Smed_v6_6267_0_1	3230	PLDB	3.00E-56	PSD3 EFA6R HCA67	pleckstrin and Sec7 domain containing 3	Homo sapiens
dd_Smed_v6_6271_0_1	2307	PLDB	2.00E-41	AVL9 KIAA0241	AVL9 cell migration associated	Homo sapiens
dd_Smed_v6_6272_0_1	2182	PLDB	3.00E-174	FYN SLK SYN p59-FYN	"FYN proto-oncogene, Src family tyrosine kinase"	Homo sapiens
dd_Smed_v6_6304_0_1	928	PLDB	2.00E-45	STK24 HEL-S-95 MST3 MST3B STE20 STK3	serine/threonine kinase 24	Homo sapiens
dd_Smed_v6_6315_0_1	1551	PLDB	6.00E-180	CSNK2A1 CK2A1 CKII CSNK2A3	casein kinase 2 alpha 1	Homo sapiens
dd_Smed_v6_6320_0_1	1669	PLDB	1.00E-53	ARHGAP24 FILGAP RC-GAP72 RCGAP72 p73 p73RhoGAP	Rho GTPase activating protein 24	Homo sapiens
dd_Smed_v6_63359_0_1	360	PLDB	4.00E-34	DRGX DRG11 PRRXL1	dorsal root ganglia homeobox	Homo sapiens
dd_Smed_v6_63370_0_1	294	PLDB	6.00E-12	MAPRE3 EB3 EBF3 EBF3-S RP3	microtubule associated protein RP/EB family member 3	Homo sapiens
dd_Smed_v6_6340_0_1	4636	PLDB	0	CREBBP CBP KAT3A RSTS	CREB binding protein	Homo sapiens
dd_Smed_v6_6365_0_1	2709	PLDB	0	RPS6KA3 CLS HU-3 ISPK-1 MAPKAPK1B MRX19 RSK RSK2 S6K-alpha3 p90-RSK2 pp90RSK2	ribosomal protein S6 kinase A3	Homo sapiens
dd_Smed_v6_637_0_1	1269	PLDB	1.00E-118	CTTN EMS1	cortactin	Homo sapiens
dd_Smed_v6_637_0_2	885	PLDB	1.00E-85	CTTN EMS1	cortactin	Homo sapiens
dd_Smed_v6_63824_0_1	679	PLDB	7.00E-14	ACTG1 ACT ACTG BRWS2 DFNA20 DFNA26 HEL-176	"actin, gamma 1"	Homo sapiens
dd_Smed_v6_6384_0_1	5904	PLDB	0	NCKAP1 HEM2 NAP1 NAP125 p125Nap1	NCK associated protein 1	Homo sapiens
dd_Smed_v6_64094_0_1	210	PLDB	3.00E-14	GTF2F2 BTF4 RAP30 TF2F2 TFIIF	general transcription factor IIF subunit 2	Homo sapiens
dd_Smed_v6_6458_0_1	7845	PLDB	2.00E-59	SPEN HIAA0929 MINT RBM15C SHARP	spen family transcriptional repressor	Homo sapiens
dd_Smed_v6_6464_0_1	2628	PLDB	2.00E-26	DCDC2 DCDC2A RU2 RU2S	doublecortin domain containing 2	Homo sapiens
dd_Smed_v6_6480_0_1	2777	PLDB	0	ADRBK1 BARK1 BETA-ARK1 GRK2	"adrenergic, beta, receptor kinase 1"	Homo sapiens
dd_Smed_v6_65166_0_1	397	PLDB	5.00E-72	ACTB BRWS1 PS1TP5BP1	"actin, beta"	Homo sapiens
dd_Smed_v6_65503_0_1	371	PLDB	1.00E-17	BARHL1	BarH like homeobox 1	Homo sapiens
dd_Smed_v6_6579_0_1	1216	PLDB	3.00E-73	RPS6KB1 PS6K S6K S6K-beta-1 S6K1 STK14A p70 S6KA p70(S6K)-alpha p70-S6K p70-alpha	"ribosomal protein S6 kinase, 70kDa, polypeptide 1"	Homo sapiens
dd_Smed_v6_6608_0_1	3474	PLDB	3.00E-39	NGEF ARHGEF27 EPHEXIN	neuronal guanine nucleotide exchange factor	Homo sapiens
dd_Smed_v6_66106_0_1	577	PLDB	3.00E-11	ACTB BRWS1 PS1TP5BP1	"actin, beta"	Homo sapiens
dd_Smed_v6_6618_0_2	2154	PLDB	5.00E-11	FGD4 CMT4H FRABP ZFYVE6	"FYVE, RhoGEF and PH domain containing 4"	Homo sapiens
dd_Smed_v6_6618_0_4	2109	PLDB	5.00E-11	FGD4 CMT4H FRABP ZFYVE6	"FYVE, RhoGEF and PH domain containing 4"	Homo sapiens
dd_Smed_v6_6631_0_1	3204	PLDB	4.00E-52	EPC1 Epl1	enhancer of polycomb homolog 1 (Drosophila)	Homo sapiens
dd_Smed_v6_6636_0_1	2031	PLDB	4.00E-05	IRF4 LSIRF MUM1 NF-EM5	interferon regulatory factor 4	Homo sapiens
dd_Smed_v6_6671_0_1	1974	PLDB	9.00E-119	FUT8	fucosyltransferase 8	Homo sapiens
dd_Smed_v6_6673_0_1	1119	PLDB	1.00E-12	SEC62 Dtrp1 HTP1 TLOC1 TP-1	"SEC62 homolog, preprotein translocation factor"	Homo sapiens
dd_Smed_v6_6719_0_1	4522	PLDB	2.00E-111	PLCG1 NCKAP3 PLC-II PLC1 PLC148 PLCgamma1	"phospholipase C, gamma 1"	Homo sapiens
dd_Smed_v6_6732_0_1	1780	PLDB	5.00E-17	LMNA CDCD1 CDDC CMD1A CMT2B1 EMD2 FPL FPLD FPLD2 HGPS IDC LDP1 LFP LGMD1B LMN1 LMNC LMNL1 PRO1	lamin A/C	Homo sapiens
dd_Smed_v6_6746_0_1	2205	PLDB	2.00E-35	KAL1 ADMLX HH1 HHA KAL KALIG-1 KMS WFDC19	Kallmann syndrome 1 sequence	Homo sapiens
dd_Smed_v6_6760_0_1	1660	PLDB	3.00E-16	PRKCQ PRKCT nPKC-theta	"protein kinase C, theta"	Homo sapiens
dd_Smed_v6_6770_0_1	1163	PLDB	7.00E-91	PPP1R8 ARD-1 ARD1 NIPP-1 NIPP1 PRO2047	protein phosphatase 1 regulatory subunit 8	Homo sapiens
dd_Smed_v6_678_0_1	1545	PLDB	7.00E-116	HSP90AA1 EL52 HSP86 HSP89A HSP90A HSP90N HSPC1 HSPCA HSPCAL1 HSPCAL4 HSPN Hsp89 Hsp90 LAP-2 LAP2	"heat shock protein 90kDa alpha (cytosolic), class A member 1"	Homo sapiens
dd_Smed_v6_6806_0_1	2063	PLDB	3.00E-11	CTTNBP2NL	CTTNBP2 N-terminal like	Homo sapiens
dd_Smed_v6_6843_0_1	973	PLDB	6.00E-23	PPAP2A LLP1a LPP1 PAP-2a PAP2	phosphatidic acid phosphatase type 2A	Homo sapiens
dd_Smed_v6_68728_0_1	214	PLDB	1.00E-16	ACTB BRWS1 PS1TP5BP1	"actin, beta"	Homo sapiens
dd_Smed_v6_6878_0_1	3939	PLDB	2.00E-103	RAF1 CRAF NS5 Raf-1 c-Raf	"Raf-1 proto-oncogene, serine/threonine kinase"	Homo sapiens
dd_Smed_v6_6880_0_1	1682	PLDB	3.00E-79	MBOAT2 LPCAT4 OACT2	membrane bound O-acyltransferase domain containing 2	Homo sapiens
dd_Smed_v6_6898_0_1	2592	PLDB	1.00E-71	ANK2 ANK-2 LQT4 brank-2	"ankyrin 2, neuronal"	Homo sapiens
dd_Smed_v6_690_0_1	914	PLDB	4.00E-23	ABI2 ABI-2 ABI2B AIP-1 AblBP3 SSH3BP2 argBP1 argBPIA argBPIB	abl-interactor 2	Homo sapiens
dd_Smed_v6_6910_0_1	2358	PLDB	2.00E-42	FOXF1 ACDMPV FKHL5 FREAC1	forkhead box F1	Homo sapiens
dd_Smed_v6_6924_0_1	1848	PLDB	5.00E-102	ACVR1 ACTRI ACVR1A ACVRLK2 ALK2 FOP SKR1 TSRI	activin A receptor type 1	Homo sapiens
dd_Smed_v6_6929_0_1	1680	PLDB	2.00E-17	JAG1 AGS AHD AWS CD339 HJ1 JAGL1	jagged 1	Homo sapiens
dd_Smed_v6_695_0_1	1528	PLDB	0	HDAC2 HD2 RPD3 YAF1	histone deacetylase 2	Homo sapiens
